PROBEID	ENTREZID	Coverage	Specificity	Cov_Spec
235896_s_at	125170	1	0.6131118881	0.6131118881
235899_at	377677	1	0.5748251748	0.5748251748
235900_at	201305	1	0.5255244755	0.5255244755
235903_at	203286	1	0.4837412587	0.4837412587
235904_at	133688	0.8	0.8618881119	0.6895104895
235905_at	619279	1	0.6131118881	0.6131118881
235907_at	55161	1	0.7882867133	0.7882867133
235910_x_at	100131017	1	0.8758741259	0.8758741259
235911_at	4241	0.0833333333	0.8758741259	0.0729895105
235913_at	400713	1	0.1751748252	0.1751748252
235916_at	219539	1	0.6131118881	0.6131118881
235918_x_at	4931	0.6	0.1125874126	0.0675524476
235921_at	102723721	1	0.8758741259	0.8758741259
235923_at	143187	0.6	0.6131118881	0.3678671329
235928_at	100131213	1	0.9634615385	0.9634615385
235929_s_at	100131213	1	0.8758741259	0.8758741259
235930_at	27345	1	0.7743006993	0.7743006993
235931_at	151194	0.6	0.4975524476	0.2985314685
235935_at	221424	1	0.7882867133	0.7882867133
235937_at	100506658	1	0.6131118881	0.6131118881
235938_at	80210	0.3333333333	0.6131118881	0.2043706294
235940_at	84267	1	0.763986014	0.763986014
235944_at	83872	1	0.7006993007	0.7006993007
235946_at	158787	0.75	0.6729020979	0.5046765734
235948_at	284716	1	0.515034965	0.515034965
235949_at	79989	0.7142857143	0.7006993007	0.5004995005
235950_at	146542	0.5	0.7882867133	0.3941433566
235951_s_at	146542	1	0.9634615385	0.9634615385
235952_at	160851	1	0.6131118881	0.6131118881
235953_at	162963	1	0.4379370629	0.4379370629
235955_at	153562	1	0.8758741259	0.8758741259
235956_at	57562	1	0.4379370629	0.4379370629
235957_at	23426	0.7272727273	0.5255244755	0.3821996186
235958_at	255189	1	0.4975524476	0.4975524476
235960_at	8087	0.5	0.8758741259	0.4379370629
235961_at	23432	1	0.8758741259	0.8758741259
235966_at	153090	0.7777777778	0.6131118881	0.4768648019
235968_at	116987	0.6666666667	0.4379370629	0.291958042
235969_at	6334	0.4	0.5255244755	0.2102097902
235970_at	254251	0.5	0.6131118881	0.3065559441
235972_at	23505	1	0.4379370629	0.4379370629
235976_at	84189	1	0.6131118881	0.6131118881
235977_at	164832	1	0.5255244755	0.5255244755
235981_at	492307	1	0.8688811189	0.8688811189
235982_at	115350	1	0.8758741259	0.8758741259
235988_at	266977	0.5	0.7882867133	0.3941433566
235991_at	606495	1	0.4379370629	0.4379370629
235992_s_at	606495	1	0.2627622378	0.2627622378
235996_at	11228	0.8333333333	0.7006993007	0.5839160839
235997_at	7625	1	0.3503496503	0.3503496503
235998_at	114822	1	0.6937062937	0.6937062937
236006_s_at	11216	1	0.6131118881	0.6131118881
236009_at	64065	1	0.5255244755	0.5255244755
236011_at	221937	1	0.3503496503	0.3503496503
236013_at	777	0.0189873418	0.8758741259	0.0166305214
236014_at	283078	1	0.6131118881	0.6131118881
236018_at	161823	0.3333333333	0.8758741259	0.291958042
236020_s_at	142940	1	0.8671153846	0.8671153846
236021_at	147372	0.5	0.6131118881	0.3065559441
236023_at	1025	0.0138888889	0.7006993007	0.0097319347
236024_at	2823	0.0243902439	0.5255244755	0.0128176701
236026_at	55105	0.25	0.7882867133	0.1970716783
236027_at	119392	1	0.7882867133	0.7882867133
236028_at	3381	0.05	0.7006993007	0.035034965
236029_at	120114	1	0.5255244755	0.5255244755
236030_at	283248	1	0.6131118881	0.6131118881
236031_x_at	158326	0.3333333333	0.1751748252	0.0583916084
236033_at	142689	1	0.8758741259	0.8758741259
236034_at	285	0.0051903114	0.7882867133	0.0040914535
236036_at	55924	0.3333333333	0.7006993007	0.2335664336
236037_at	57221	1	0.6131118881	0.6131118881
236039_at	284348	1	0.4379370629	0.4379370629
236040_at	170626	1	0.0875874126	0.0875874126
236044_at	196051	1	0.3503496503	0.3503496503
236048_at	340596	1	0.7006993007	0.7006993007
236049_at	197335	1	0.7882867133	0.7882867133
236050_at	256329	0.6666666667	0.4379370629	0.291958042
236052_at	388610	1	0.5255244755	0.5255244755
236055_at	165545	1	0.6131118881	0.6131118881
236056_s_at	220972	1	0.6131118881	0.6131118881
236057_at	284252	0.2	0.8758741259	0.1751748252
236058_at	126695	1	0.8758741259	0.8758741259
236060_at	57721	0.5	0.2627622378	0.1313811189
236061_at	63977	1	0.7006993007	0.7006993007
236063_at	389072	0.75	0.6131118881	0.4598339161
236064_at	399512	0.5	0.7882867133	0.3941433566
236068_s_at	57415	0.5714285714	0.7882867133	0.4504495504
236070_at	388963	1	0.5255244755	0.5255244755
236071_at	494558	1	0.8758741259	0.8758741259
236073_at	284656	0.3333333333	0.7006993007	0.2335664336
236075_s_at	101928000	1	0.4379370629	0.4379370629
236077_at	2595	0.0434782609	0.7006993007	0.030465187
236078_at	57707	0.8	0.7882867133	0.6306293706
236080_at	100507670	1	0.4379370629	0.4379370629
236081_at	6622	0.2857142857	0.8758741259	0.2502497502
236082_at	653583	1	0.7882867133	0.7882867133
236083_at	440603	0.0833333333	0.6131118881	0.0510926573
236084_at	64411	0.75	0.1125874126	0.0844405594
236085_at	133690	1	0.6131118881	0.6131118881
236087_at	84448	0.8666666667	0.7882867133	0.6831818182
236088_at	22854	0.8333333333	0.9634615385	0.8028846154
236095_at	4915	0.038961039	0.5255244755	0.0204749796
236096_at	23094	0.75	0.7882867133	0.591215035
236098_at	100130933	1	0.8758741259	0.8758741259
236100_at	26267	0.6666666667	0.6131118881	0.4087412587
236105_at	65986	1	0.7006993007	0.7006993007
236108_at	57724	0.5	0.7006993007	0.3503496503
236115_at	3363	0.3	0.3517482517	0.1055244755
236119_s_at	6706	1	0.5115384615	0.5115384615
236121_at	81285	1	0.5255244755	0.5255244755
236123_at	54879	0.3	0.8445804196	0.2533741259
236126_at	93	0.0007153076	0.7006993007	0.0005012155
236128_at	7644	0.3333333333	0.3503496503	0.1167832168
236133_x_at	9534	0.9166666667	0.423951049	0.3886217949
236135_at	375775	1	0.7882867133	0.7882867133
236140_at	2730	0.1	0.7882867133	0.0788286713
236144_at	119587	1	0.7006993007	0.7006993007
236146_at	10492	0.5555555556	0.4379370629	0.2432983683
236150_at	123688	1	0.5853146853	0.5853146853
236151_at	84530	1	0.7882867133	0.7882867133
236152_at	90737	1	0.6131118881	0.6131118881
236154_at	9444	0.7142857143	0.6131118881	0.4379370629
236160_at	9321	0.0416666667	0.7882867133	0.0328452797
236163_at	167410	1	0.7006993007	0.7006993007
236169_at	22882	0.2	0.7882867133	0.1576573427
236172_at	1241	0.4	0.7006993007	0.2802797203
236173_s_at	26018	1	0.9634615385	0.9634615385
236175_at	84675	0.8333333333	0.7006993007	0.5839160839
236178_at	57150	1	0.7006993007	0.7006993007
236179_at	1009	0.0118694362	0.7006993007	0.0083169056
236182_at	222234	1	0.7882867133	0.7882867133
236185_at	374354	1	0.6131118881	0.6131118881
236186_x_at	132014	0.8571428571	0.7882867133	0.6756743257
236187_s_at	285755	1	0.7006993007	0.7006993007
236189_at	57182	0.5	0.3503496503	0.1751748252
236192_at	84376	1	0.7006993007	0.7006993007
236195_x_at	5582	0.0357142857	0.7006993007	0.025024975
236198_at	101929623	1	0.8671153846	0.8671153846
236206_at	152877	0.5	0.5255244755	0.2627622378
236207_at	6744	0.8571428571	0.7006993007	0.6005994006
236208_at	4338	0.25	0.5255244755	0.1313811189
236209_at	641455	1	0.1472027972	0.1472027972
236214_at	84691	1	0.7006993007	0.7006993007
236218_at	162466	1	0.8758741259	0.8758741259
236222_at	89876	0.75	0.7882867133	0.591215035
236223_s_at	6016	1	0.6131118881	0.6131118881
236224_at	6016	1	0.7006993007	0.7006993007
236225_at	124975	1	0.7882867133	0.7882867133
236226_at	151888	1	0.5746503497	0.5746503497
236227_at	153396	0.8333333333	0.7006993007	0.5839160839
236229_at	730051	1	0.7006993007	0.7006993007
236233_at	22954	0.75	0.7006993007	0.5255244755
236234_at	5136	0.06	0.8758741259	0.0525524476
236235_at	83737	1	0.4379370629	0.4379370629
236236_at	65267	1	0.5255244755	0.5255244755
236240_at	80167	0.5	0.3503496503	0.1751748252
236245_at	161753	1	0.7006993007	0.7006993007
236246_x_at	653160	1	0.7882867133	0.7882867133
236247_at	387338	1	0.6131118881	0.6131118881
236248_x_at	93624	1	0.7006993007	0.7006993007
236249_at	121457	0.3333333333	0.6131118881	0.2043706294
236250_at	172	0.0068965517	0.7006993007	0.004832409
236253_at	339327	0.5	0.7882867133	0.3941433566
236254_at	157680	0.7142857143	0.6131118881	0.4379370629
236255_at	153478	1	0.6131118881	0.6131118881
236257_at	23607	1	0.5255244755	0.5255244755
236258_at	140893	1	0.7006993007	0.7006993007
236259_at	6789	0.5714285714	0.3503496503	0.2001998002
236261_at	114880	0.8333333333	0.7882867133	0.6569055944
236262_at	79812	1	0.5255244755	0.5255244755
236265_at	6671	0.1818181818	0.6744230769	0.1226223776
236266_at	6095	0.2631578947	0.6131118881	0.1613452337
236267_at	23567	0.25	0.5255244755	0.1313811189
236268_at	9117	0.375	0.7006993007	0.2627622378
236269_at	89887	1	0.9634615385	0.9634615385
236270_at	4776	0.4	0.8758741259	0.3503496503
236272_at	84747	1	0.6131118881	0.6131118881
236275_at	84626	1	0.7006993007	0.7006993007
236280_at	27334	0.25	0.4379370629	0.1094842657
236281_x_at	3363	0.3	0.4379370629	0.1313811189
236283_x_at	5062	0.0238095238	0.3507692308	0.0083516484
236285_at	113730	1	0.6131118881	0.6131118881
236286_at	147011	1	0.3225524476	0.3225524476
236290_at	220164	1	0.6867132867	0.6867132867
236294_at	10075	0.125	0.9634615385	0.1204326923
236295_s_at	197358	1	0.7006993007	0.7006993007
236296_x_at	541565	1	0.0875874126	0.0875874126
236297_at	84898	1	0.7006993007	0.7006993007
236300_at	5139	0.0769230769	0.6131118881	0.0471624529
236301_at	22806	1	0.7006993007	0.7006993007
236302_at	22843	0.6666666667	0.7006993007	0.4671328671
236305_at	317671	1	0.6131118881	0.6131118881
236306_at	158358	0.6666666667	0.6131118881	0.4087412587
236308_at	222008	1	0.7882867133	0.7882867133
236310_at	7587	0.25	0.2034965035	0.0508741259
236313_at	1030	0.0526315789	0.8758741259	0.0460986382
236314_at	9852	0.0714285714	0.7006993007	0.05004995
236318_x_at	25959	0.4	0.1125874126	0.045034965
236320_at	149483	1	0.6727272727	0.6727272727
236321_at	285550	1	0.7006993007	0.7006993007
236323_at	100506555	1	0.522027972	0.522027972
236325_at	57562	1	0.7882867133	0.7882867133
236328_at	26974	0.7142857143	0.7006993007	0.5004995005
236329_at	6334	0.4	0.3503496503	0.1401398601
236331_at	8999	0.1666666667	0.7006993007	0.1167832168
236335_at	2977	0.064516129	0.6131118881	0.0395556057
236336_at	221262	1	0.1195804196	0.1195804196
236337_at	221711	1	0.6131118881	0.6131118881
236339_at	151742	0.5	0.3363636364	0.1681818182
236340_at	129790	0.5	0.8758741259	0.4379370629
236341_at	1493	0.1818181818	0.5255244755	0.0955499046
236344_at	5137	0.0967741935	0.7707692308	0.0745905707
236346_at	147660	0.25	0.2980769231	0.0745192308
236347_at	166785	1	0.7882867133	0.7882867133
236352_at	245806	1	0.3891608392	0.3891608392
236356_at	4719	0.3571428571	0.6131118881	0.2189685315
236359_at	6330	0.1764705882	0.7006993007	0.1236528178
236361_at	117248	0.6666666667	0.5255244755	0.3503496503
236362_at	388135	0.5	0.6131118881	0.3065559441
236364_at	79659	1	0.0562937063	0.0562937063
236371_s_at	96764	1	0.7882867133	0.7882867133
236374_at	613212	1	0.8758741259	0.8758741259
236376_at	284716	1	0.8758741259	0.8758741259
236377_at	121256	1	0.6131118881	0.6131118881
236378_at	130106	1	0.7882867133	0.7882867133
236381_s_at	49856	1	0.8758741259	0.8758741259
236384_at	55421	0.2	0.6131118881	0.1226223776
236388_at	6801	0.3333333333	0.6131118881	0.2043706294
236390_at	128710	1	0.5255244755	0.5255244755
236392_at	23113	1	0.8758741259	0.8758741259
236398_s_at	101927851	1	0.3926573427	0.3926573427
236400_at	100507475	1	0.8758741259	0.8758741259
236401_at	170575	1	0.4379370629	0.4379370629
236402_at	673	0.0078740157	0.6131118881	0.0048276527
236403_at	439931	0.5	0.5255244755	0.2627622378
236406_at	388569	1	0.1751748252	0.1751748252
236407_at	3753	0.3076923077	0.8758741259	0.269499731
236410_x_at	6614	0.2142857143	0.1195804196	0.0256243756
236415_at	160518	1	0.8758741259	0.8758741259
236418_at	254173	1	0.6131118881	0.6131118881
236420_s_at	121601	1	0.8758741259	0.8758741259
236421_at	339416	1	0.4379370629	0.4379370629
236424_at	11190	0.125	0.8758741259	0.1094842657
236426_at	124602	1	0.7006993007	0.7006993007
236429_at	90187	1	0.1125874126	0.1125874126
236430_at	146456	1	0.7006993007	0.7006993007
236433_at	100506713	1	0.7006993007	0.7006993007
236436_at	283130	0.3636363636	0.4379370629	0.1592498411
236440_at	81832	0.2	0.1751748252	0.035034965
236442_at	8110	0.4285714286	0.5255244755	0.2252247752
236444_x_at	101927953	1	0.7006993007	0.7006993007
236447_at	64599	1	0.8723776224	0.8723776224
236448_at	90249	1	0.7882867133	0.7882867133
236454_at	285498	0.8	0.5991258741	0.4793006993
236456_at	84867	1	0.9634615385	0.9634615385
236458_at	51460	0.75	0.7882867133	0.591215035
236461_at	84696	1	0.4379370629	0.4379370629
236463_at	161931	1	0.7882867133	0.7882867133
236465_at	285533	1	0.7882867133	0.7882867133
236468_at	114795	1	0.7604895105	0.7604895105
236471_at	9603	0.0714285714	0.7006993007	0.05004995
236473_at	57545	0.3333333333	0.8758741259	0.291958042
236477_at	55660	1	0.7006993007	0.7006993007
236479_at	10205	0.5	0.1238461538	0.0619230769
236485_at	101928464	1	0.1751748252	0.1751748252
236487_at	132320	0.5	0.6131118881	0.3065559441
236490_at	23327	1	0.7006993007	0.7006993007
236491_at	10017	0.4	0.4379370629	0.1751748252
236493_at	158801	0.3333333333	0.7882867133	0.2627622378
236496_at	123099	1	0.3503496503	0.3503496503
236498_s_at	199990	0.125	0.3503496503	0.0437937063
236504_x_at	347744	1	0.4977272727	0.4977272727
236507_at	51304	0.25	0.7006993007	0.1751748252
236513_at	153768	1	0.6131118881	0.6131118881
236517_at	84466	1	0.8758741259	0.8758741259
236519_at	138255	1	0.3503496503	0.3503496503
236523_at	285556	1	0.8758741259	0.8758741259
236525_at	130888	1	0.5255244755	0.5255244755
236529_at	136853	1	0.4379370629	0.4379370629
236532_at	399947	1	0.5255244755	0.5255244755
236533_at	50807	1	0.6131118881	0.6131118881
236535_at	79677	1	0.5851398601	0.5851398601
236536_at	114805	0.6666666667	0.4101398601	0.2734265734
236538_at	2891	0.0857142857	0.6763986014	0.057977023
236539_at	26191	1	0.6867132867	0.6867132867
236541_at	410	0.0242718447	0.5255244755	0.0127554484
236548_at	54810	0.25	0.9634615385	0.2408653846
236549_x_at	124460	0.3333333333	0.4379370629	0.145979021
236550_s_at	282890	1	0.7882867133	0.7882867133
236551_at	282890	1	0.7882867133	0.7882867133
236553_at	100507520	1	0.6131118881	0.6131118881
236554_x_at	147138	1	0.5115384615	0.5115384615
236555_at	643749	1	0.8758741259	0.8758741259
236556_s_at	91694	1	0.4379370629	0.4379370629
236557_at	253461	1	0.6131118881	0.6131118881
236562_at	90594	0.6666666667	0.7006993007	0.4671328671
236563_at	343035	1	0.7006993007	0.7006993007
236565_s_at	55323	0.3333333333	0.9634615385	0.3211538462
236568_at	200014	0.25	0.9634615385	0.2408653846
236570_at	167465	1	0.9634615385	0.9634615385
236573_at	406905	0.3333333333	0.5255244755	0.1751748252
236576_at	29119	1	0.6867132867	0.6867132867
236577_at	93166	0.3333333333	0.7006993007	0.2335664336
236579_at	100506237	1	0.9354895105	0.9354895105
236583_at	170575	1	0.7882867133	0.7882867133
236584_at	199990	0.25	0.6867132867	0.1716783217
236587_at	23639	0.6666666667	0.9634615385	0.6423076923
236589_at	55762	0.5	0.6131118881	0.3065559441
236590_at	23379	0.3333333333	0.1160839161	0.0386946387
236591_at	100505738	0.5	0.7006993007	0.3503496503
236594_at	3996	0.075	0.7882867133	0.0591215035
236597_at	133688	0.8	0.0875874126	0.0700699301
236600_at	23111	1	0.8758741259	0.8758741259
236601_at	101927479	1	0.9634615385	0.9634615385
236604_at	57597	1	0.5185314685	0.5185314685
236608_at	165082	0.6666666667	0.6131118881	0.4087412587
236611_at	101928000	1	0.0875874126	0.0875874126
236618_at	140699	0.3333333333	0.5991258741	0.1997086247
236620_at	55183	0.7777777778	0.7006993007	0.544988345
236622_at	93183	0.5	0.6131118881	0.3065559441
236626_at	56052	0.3333333333	0.6972027972	0.2324009324
236629_at	200205	1	0.7006993007	0.7006993007
236630_at	359	0.0062893082	0.6131118881	0.0038560496
236632_at	646576	1	0.6131118881	0.6131118881
236634_at	157773	1	0.6131118881	0.6131118881
236635_at	63934	1	0.7006993007	0.7006993007
236637_at	259295	1	0.1298951049	0.1298951049
236638_at	205147	1	0.7882867133	0.7882867133
236639_at	387700	1	0.3363636364	0.3363636364
236641_at	9928	0.5	0.6131118881	0.3065559441
236642_at	401207	0.5	0.5255244755	0.2627622378
236644_at	285671	0.75	0.5255244755	0.3941433566
236646_at	120939	1	0.6131118881	0.6131118881
236654_s_at	151827	1	0.5255244755	0.5255244755
236655_at	7163	0.5	0.7882867133	0.3941433566
236658_at	100861523	1	0.8758741259	0.8758741259
236661_at	440956	1	0.7006993007	0.7006993007
236664_at	208	0.0218978102	0.7006993007	0.0153437803
236665_at	343099	1	0.6131118881	0.6131118881
236666_s_at	390205	1	0.1751748252	0.1751748252
236667_at	144404	0.5	0.5255244755	0.2627622378
236673_at	497189	1	0.7006993007	0.7006993007
236675_at	6117	0.125	0.7882867133	0.0985358392
236677_at	58157	1	0.4379370629	0.4379370629
236681_at	3239	0.1111111111	0.7006993007	0.0778554779
236688_at	84443	0.2	0.5255244755	0.1051048951
236689_at	146310	1	0.7882867133	0.7882867133
236692_at	285605	1	0.4244755245	0.4244755245
236693_at	100130155	1	0.5185314685	0.5185314685
236698_at	1781	0.6363636364	0.6131118881	0.3901621106
236701_at	146395	1	0.6131118881	0.6131118881
236705_at	256130	0.5	0.8515734266	0.4257867133
236706_at	129530	1	0.7882867133	0.7882867133
236710_at	127795	1	0.7006993007	0.7006993007
236711_at	84107	1	0.9354895105	0.9354895105
236715_x_at	55075	1	0.1751748252	0.1751748252
236717_at	165186	1	0.6131118881	0.6131118881
236718_at	4651	0.0526315789	0.6131118881	0.0322690467
236721_at	8846	0.5	0.8515734266	0.4257867133
236724_at	55997	0.5	0.7006993007	0.3503496503
236726_at	9628	0.2666666667	0.6131118881	0.1634965035
236730_at	126326	0.6666666667	0.6131118881	0.4087412587
236734_at	114798	1	0.7882867133	0.7882867133
236738_at	401097	1	0.4379370629	0.4379370629
236741_at	256764	1	0.7006993007	0.7006993007
236745_at	124093	1	0.5255244755	0.5255244755
236746_at	349075	1	0.0597902098	0.0597902098
236747_at	100507066	1	0.5255244755	0.5255244755
236748_at	255426	1	0.5115384615	0.5115384615
236761_at	375612	0.6666666667	0.7006993007	0.4671328671
236767_at	389123	1	0.5255244755	0.5255244755
236768_at	100128139	1	0.7882867133	0.7882867133
236770_at	100616668	1	0.7006993007	0.7006993007
236771_at	134701	1	0.5255244755	0.5255244755
236780_at	81873	0.5	0.5255244755	0.2627622378
236782_at	154075	1	0.7673076923	0.7673076923
236783_at	80333	1	0.5991258741	0.5991258741
236785_at	101928461	1	0.7006993007	0.7006993007
236786_at	51059	1	0.7882867133	0.7882867133
236787_at	101928173	1	0.6131118881	0.6131118881
236788_at	102724323	1	0.5780769231	0.5780769231
236790_s_at	9687	0.5294117647	0.1195804196	0.063307281
236798_at	100505687	1	0.6131118881	0.6131118881
236800_at	221044	1	0.5991258741	0.5991258741
236811_at	63946	1	0.6131118881	0.6131118881
236812_at	81551	0.8	0.4379370629	0.3503496503
236813_at	118812	1	0.5115384615	0.5115384615
236814_at	4194	0.5	0.6131118881	0.3065559441
236817_at	134637	1	0.7882867133	0.7882867133
236819_at	5725	0.05	0.9634615385	0.0481730769
236824_at	114795	1	0.5255244755	0.5255244755
236831_at	152137	1	0.7882867133	0.7882867133
236833_at	158248	1	0.6727272727	0.6727272727
236834_at	152579	1	0.1926923077	0.1926923077
236835_at	2530	0.1666666667	0.7882867133	0.1313811189
236838_at	80725	0.2	0.8758741259	0.1751748252
236840_at	115749	1	0.7006993007	0.7006993007
236842_at	102724508	1	0.5012237762	0.5012237762
236843_at	50507	0.7777777778	0.5255244755	0.4087412587
236845_at	79791	1	0.1195804196	0.1195804196
236847_at	147685	1	0.6131118881	0.6131118881
236848_s_at	56157	1	0.7882867133	0.7882867133
236849_at	143187	0.2	0.7006993007	0.1401398601
236852_at	286151	1	0.7006993007	0.7006993007
